"HolderAddress","Balance","PendingBalanceUpdate"
"0xfc5003ae627a054b19f1162be064e71383c24255","15885059995.6949","No"
"0x72057f2a2a683fac156cefcf241fcb7eda6f0ae8","425048039.007891","No"
"0x82e5945ef52ff6e3963325edaebc9b3c20f1ce38","208409727604.019","No"
"0x27ee957fcbd2118f564e36b202e8d3b2222989d5","4286221951.96101","No"
"0x25b848d18c7dc4c128e7ed6586ebd2dc19ed03e6","16879017454.1951","No"
"0x319444bf4c29a4954b6375a66d34c21f9e9c9a86","787092612.925449","No"
"0x46eb37e6b3de722331dfbd961c40f1bd43afff60","4330793235.89832","No"
"0x9d4818630facc5b8e7468adccbcb51eb22d8dc41","482238198.048423","No"
"0x4f4ca5243256dc86adb44ee624c622b4bc808796","412663.216483873","No"
"0x18069b12f862ea8948e3227675b927a740522437","60534.290006145","No"
"0x100f84247889b122edc3933184486175195e46ad","698585497.354085","No"
"0x9f4c583544afe5af1d877a92986a9825a23f262f","43556581447.3389","No"
"0x6689b024790f0c409e3654f3bd8971232f7face0","138079031315.198","No"
"0xbd06b0a21c6cc98abdfa2e7df56d3bf8e150e77c","108.793070418","No"
"0x0d59d32027ca8a7315e2c0fdb3352ed26b0ee7d2","2149910.62841788","No"
"0x526e1c690598ff7e4d9a6e892ca58571bf2e1567","9310120581.00727","No"
"0x75ecb37bde56a7c26e8c33475e0a7871778a0978","6613.128720995","No"
"0xb48530b691a4414cc5a9c0653a6f5929d368e3b5","2599583446.03336","No"
"0x8bfc67647ac3a07372af3a3d5ee5620261325f8d","11643158482.5984","No"
"0x77760a049d20d036824e67ace79ebff01d9275a0","3099188040.37687","No"
"0xa7f3bf4db73d24578e59d1bd06d7e0ed1b121c6a","3510287970.31472","No"
"0xc010e8ca22b3eed4b9e6bb3966102a98f3ab97c2","827771811.521946","No"
"0x5dbfce87a95db9e75d998c41268c5739379a8eb6","1.454804508","No"
"0xbaea1838104e686fbb427c62d651bc32996175c9","73364157491.6129","No"
"0x94100d435f35313302dbd4a2a6bdd0063db65129","10914439087.6709","No"
"0xcd6e8a7e732bc25d37e4f1b57b9205b1916dbf20","13841957135.2258","No"
"0xc3c0f4b8b73aad4109b90a724ebff129b1f8513c","107029256071.401","No"
"0xda664d48c446c8b9f4a19680787780331da19334","12275024790.5571","No"
"0x2dac467377317606e9d86fc6ee260c7e3d406054","10000003194.4758","No"
"0x067480355badbf581cb3ca8f63ef51e8523188b7","48000048000.048","No"
"0x4b661d7e492be7d39932c0694f6cac5cde1a0bb6","4288.945246814","No"
"0x2dc9835ab8affcc39abf86a9d965c09bfc4c33d4","536585395.620871","No"
"0x561641f00147c73cf535523d6b0ee35eb8a0c2ac","6360695959.7963","No"
"0xd6589449023e0f1d733ea4391aed21e225a478ad","21350622626.993","No"
"0x0fb979fbbb42de02f1b221f5bf4a37b546b9dd7e","19901233.1115595","No"
"0xda0cdd69dbb263e9a2c4057a84664e1fe4338420","29062066644.9084","No"
"0x5fcd7dad0546f2c1c84d448cf1b03695f263fba5","27768955375.5864","No"
"0x867b5324ebe0a0810729087b1a8ca81a27d1009d","66193595803.97","No"
"0xb0fcb107845b4b6e19f71089dcee716a802db3b9","1873.575437093","No"
"0xd067924df0a6b3abf57598c676d001b00f8f2ac6","108972407451.913","No"
"0x4e20b7dc29cc523e8d717633e8abd53fc806bc52","3487457606.45708","No"
"0x591cdec43f902a6621dca25a7dc4968822716e64","4653.743889796","No"
"0xc9f4f001de059e6d4e588fb1beecf4cdb494c519","18445798983.1015","No"
"0x3cbb95071802162210db129b07f7f242137c27c7","181405125170.153","No"
"0xc67259e22bf72ab953a986914a04be27d40114f2","7931739285.41641","No"
"0x1a622440c2f34de39d7451c76ae6420f9fa5ffb1","60101029943.4666","No"
"0x28f833cb43496cb4961f57c32a89c12d33f0d88c","13051123265.999","No"
"0x1eb5439adc33e99461f1d0d9ae6faa863d86c422","60459136184.9344","No"
"0x5e90e2afa2444c713b7dbd596790f532e6b1da1d","23570279006.8652","No"
"0xccc9522ff4b7311e16ef87338632e184c4fa9a23","10091522879.8648","No"
"0x0269e92c4a866e72913cc21f8815153b70f2d5b8","3606464069.03801","No"
"0xe8a30a34ba93de71fcf77e2c4bb228e982976f42","45643.115037166","No"
"0x02b416c06955b6c5f2a6301096c9c6428ee36ace","25540619321.1049","No"
"0xbae2fa9f3c23b2e22a90e34f5dc396e8a80c3265","16000006083.803","No"
"0x59d5d685cf797be1e7c73ba206d1600e1ebdd5fa","2591530806.47732","No"
"0xb794d6a36636d7ce97388b80193898ea03231445","804543977.532308","No"
"0x6e08aab325257372c6c0265e4f7ba335c1c554f7","3140050498561.98","No"
"0x082bf2d0049421e4f858ca74dfc1167524c0fff8","2063.23138839","No"
"0xb5ed1c3c38c513fe32352055721cfc6daa7a0c32","12480813470.8815","No"
"0x0ef8b7013fbd5584f4ff00e26f517d4ec35b8cc3","126327037764.665","No"
"0xb6b8d91dea5816ed25eb4c8001071e80315ae209","659.590197288","No"
"0x6cdaf755feb68e8829b1fe32e9e2db77abded1ba","2881145221914.95","No"
"0xde050c599f8bcc27e117cb167461c08568ae5d50","83464832866.7844","No"
"0x41d0286b32c8c8804a6a66595d6fd8eca8d76531","104650.232500477","No"
"0x42963f5f6e49bf5ea504965446427f3f1a2197c7","844923548535.319","No"
"0x05c5532753973ef79edc54dc575d77ff2b17a193","3308945713.02416","No"
"0xada97a0586d194043a7a24fd0094fa4a5329923a","424845840.617179","No"
"0xb3af64da913718e0aee6ddb8b58b0d8eca6da3bb","1851.996082006","No"
"0xe49353f6b11a552f0f44adb37f8628bd44eccc81","3663.13877912","No"
"0x4fa3ce6228611739383a604599cdb13c5cbbc473","10852307734.1464","No"
"0xb8b451d6dea287fc0ccd636c4da5d11e5e7a406a","6122369602.64123","No"
"0x72de3db650d76dd64fad385e0663dd2d94be08ec","834.025450848","No"
"0x1fc1fb42894b4b6ded58abf770b36f478aa3b234","164642690799.994","No"
"0xa92469026de6182efa0b57eddd4247f125583b01","9983.742102154","No"
"0x348ae4e0ae3513b0404248a8dd31cdb7dec0f42c","2749.857467451","No"
"0x3ce15a87f76634fdb2f47d054a3d929e62d02944","49762930228.4223","No"
"0x3fe369c7ccc4536bc4cb109a58aca402886c2788","7354752324.15253","No"
"0x19c1cbb659bb991a8ff6d80dcbc313f67bc3f4be","10190069429.1659","No"
"0x18ca7a297a31d3a3fd2865e86f22880d39840326","5081495598.51734","No"
"0xf3f9060de56edd7bfea2bbeb92c3fee93a4ccbca","507553438.960509","No"
"0xf760a561d75e2b5a85fc9cb8890a35c5ddf25a25","18221513357.275","No"
"0x11c99cefb93ddd42262a78c7b6a7c218288d6c25","2411.178748569","No"
"0xb11cbba6b3dbb7d6f8b095492918efa5239096fa","9261065048.36163","No"
"0xcd4a2554e139679a06430d7b0a05e10a64a428e7","9521766664.02116","No"
"0x9b94ee73a395480e4eb09193b116993ef1f9e6be","4999757320.78272","No"
"0x02829e04a4dd8e318592d0261ecf884a926436e5","10859.727699358","No"
"0x4b9d48c718cee8cfa46d279efeb6e0daa5adf3ea","7028692.70954061","No"
"0xeb3026413485ca41c08f3bc0016264b894fd19f5","18645734770.1099","No"
"0x59676deff8976e20bf4de052b637b0a4172a6682","182758418711.053","No"
"0x5b09d6b55dda6de502bbd05f8bd3dad0553febd2","2000549763.24059","No"
"0x6903e05fe06e36b1546609ca81550ea4370fa4a7","5201443866.89099","No"
"0x9de2b5321fd4e47e3ee24953e43d4fea2ed25017","877392307.522188","No"
"0xdaa506b6d483b18cf6edcbfe2617b671e7a526ec","18441029369.0267","No"
"0xc1c1b6a786467b511179d9bd99c8287fe32fe42c","88264422.4483796","No"
"0xb96ae3fd957bc6a61b88541c92750eafa72fab3b","18591950.4072013","No"
"0xe2513c30efc6cf2988b42b74ac2e89f8d8d9130b","1327721862.68598","No"
"0x65fe96055fb87943ceb18c468983ae6a9126d10e","1724212701.72686","No"
"0x6bb9aa1de0e10cb80cade98948b070d1e966c351","33439940227.7127","No"
"0x561e69daf55a8aac45e5d6178256fbb815640d0a","387712.818615713","No"
"0xf5518a271ce0e092e9cf7c0fd2d6414e58dc3f06","4182042613.00142","No"
"0xc00144ef004955028b6a33b5f6bfea94496ecd95","10445772985.4642","No"
"0xec8b795494469f64dbbaed8d1f87eb10706d9329","15643715349.123","No"
"0x41f81989d5f1583397cad6e6273df6084ef945ba","9951770139.72445","No"
"0x7f76dee99bd95ddeb81c97943572643fb2df7de3","22359645260.1006","No"
"0xcc5dfffccb5dec7c3431a9cf290bf32bb9676690","7597775921.97689","No"
"0x3c9da53e20384e6afcd0fc490ab2f040f5cb47c1","197015578.757554","No"
"0xf30a9cc9c8bb4d7e82c1e6820bc5b693f610406e","28383719288.4903","No"
"0xa1a1ab046322fa7497c5c65b380b9145d51a54d0","35230218949.1238","No"
"0x7132a4b91f26371a82c9dc2b94a1d71772fa8263","5013649321.11771","No"
"0x096732775d86ba6118a222a4246fd4fa8ba669e4","37788071576.4388","No"
"0x14a33a4562cf8062f143d4d4abab9ac9f6e2360d","2248.519108757","No"
"0x1ab1d8c244272c1462a349f12b1be63086e47fbc","1915115712.41217","No"
"0xad9686ce90b415dbc2d69a46d2e85734fae6a86b","5829.819522736","No"
"0x6f7047f8582a788f9ddfc6adaaf18bd54a1ed80f","4153802686.41031","No"
"0xfe84d56445a79062574e23a57bbbf93448df8351","2461.786260068","No"
"0x2e971d7e66983945f840d319c69ac2a3fd9da07a","60519.098414366","No"
"0xc97a4dc8003eadec66ad74fae92c6108682a8b53","14322821804.6194","No"
"0xd2f033c61344981f31b03e53be207757dd91d5e4","19201447681.1551","No"
"0xcb3176d85b8d4da62800d0d860ee7fcfd198d2e7","5242052249.59763","No"
"0x21dc1fbe23228658f2d7eddda177b3b1a3536e07","22171085731.379","No"
"0x9f8880cdd0b94f6fdad7970ab6c1316b91f64101","1172167760.40664","No"
"0xf4be1540e464544b2303eee89178a15d22609944","25318226152.8417","No"
"0xa95647ef2f8d2e4cf49c94fd22d4248170994dcb","18373441793.3014","No"
"0x704534eab450595ae27f10f4645e75baf81d2b56","842167593.423669","No"
"0xc1206c8e68165eae5fd6b7f937f586eb341c71c4","15766747792.6368","No"
"0x1e5cb4c6fd4ed4147818de1c12a63d0f97c5240e","72978.531702546","No"
"0xc795957469a9a8759bf001e64bb21a4867a07bbc","145908828492.82","No"
"0x3b4bece4ac4bcf48e12c4f2c70f9d32498e913e2","2474.477820335","No"
"0x94ad4f82552d8ff8327b36e5bd078308fde5773f","25048426934.9068","No"
"0x51c6880ee353980e97f16878ce7a678052f45cd3","46394622096.6863","No"
"0x26d46fe7247700f75df83d30ececee09be93f693","9396231669.99824","No"
"0x38c4e7fd57e430f69a0ca546ad6da0ade882b1ef","45368.49691337","No"
"0xbfb210a0f009e51267da113cb243d984eb5fcb28","23671811571.2464","No"
"0xaa750b9d6c68810246406e5b99538ccab5dc04ec","1333430437.04243","No"
"0xebe263fb931f1c8f56c37d311e657f80f8e5a924","2827606602.10163","No"
"0x6347f4494994c8f7d8a0fab6b07c660a8c158a5f","16453167050.9406","No"
"0x10d876d12dd968d547f496d372856b1d05e02aa6","877361551.452575","No"
"0x413dee3d9825d9fdcc1e00fbcaed0622f5a1f9ac","4385280163.82181","No"
"0xfa9017e09280aca3779df3765271b46e7a7d75e5","2.000000367","No"
"0x02bccfe9e6ff1dd6c71e11c149edd0c99055db76","1842652608.51482","No"
"0x6d74bd88d4123ff0ff483653882aefd674ec7aff","177423.182261266","No"
"0x10257d21d28910ecd920c51928b6c45c04d4ba0c","1351.385128501","No"
"0x938d432d27a317e3a785be6209e91d047d31052c","103626565278.01","No"
"0xd60e3a11d23d52353cf48eb328e7853679b7b746","180780509615.971","No"
"0x5eee7cec0f41e143c8f4f4ee4b80ca2d3b4d3272","145.302189657","No"
"0x182e9ae6dbc8cda8483476c745c9e104816cd009","1340977.71240419","No"
"0x9a2b750bb4da6abca2c8c1e8eb27472b68b75ab7","34648417561.733","No"
"0xce315035d4ebe6030e3c08e8d6ea1d06456dc68e","4018934737.45656","No"
"0xfe68ddbf931259e9be762afdd894d0af446b5850","2529.784742037","No"
"0xd648b75ffee7b1e5857727e5a4d2267bf2783428","21563976063.1165","No"
"0x7b19b42564ad1c03625e8306cf20deea2f923a67","42962386312.1427","No"
"0x6febe471d9b979a7a0c558184515e22715db5190","41832101916.7422","No"
"0xf0d544287ea524d1e5899874a9f541ce339f2089","1442.665893949","No"
"0xbb8b60788e87c2720377458ea0a7875b3e08d691","19772219103.1751","No"
"0x19e7546487fc27efa11708445112f638043dad22","90905895395.3518","No"
"0x8cf5f80a3e25e8e3ee5645283b1ac4a02530d212","3451449849.13719","No"
"0x7bff1c1704a5568649cc7eba017adb2bcedb7601","3220.132635087","No"
"0xdf466bd3870d62b18882dc957007d777e950674e","8877.117883245","No"
"0xa334d6154f75d502cda28b331b2e1b9800597169","870501448247.891","No"
"0x4c258f1e9ecae4412aa8bc31cda92d0ebc949262","2686712377.27616","No"
"0x43a82521e5b0d8fef13ea0a67697d65f0506b806","15493649149.5552","No"
"0x4fd122f5581b4068cc9bc41cde028e0bbbcdb4e1","1264510.99357662","No"
"0x91ab8aa2e5486da7e474f030f887c3e4026fec0d","2502229003.9702","No"
"0x02e6b93f881697cbad628d54b442c24776a1b3a0","288000028.287509","No"
"0xc06629a04eef7c8f811dffe213dc2521046169f5","8853.293456385","No"
"0xdbae66d419ad0b48b415a23b3167e891abced92e","24580457139.9496","No"
"0xdc36d95a647b52aa0890aeeb16186a5acd5299f9","428438.849097573","No"
"0xeeff57f8dd49a0983045618d7e5a58230adb8929","123395.958784347","No"
"0x0e380804e25b05a36dfb0732068139bccedcede8","9269736527234.57","No"
"0xf81ba8687517e4ec683091e6c662c7979b79da7d","7911.159878531","No"
"0x4fc0dd7968aea13ae824643ee4cb4f5fd11628ce","19293824657.2797","No"
"0x958763ec0c95fbe6861c2ac83552227547f49a56","95615125705.4557","No"
"0x0ed1ba648f9453fea18978144febdb98e51fa845","338343141126.216","No"
"0xbd463c18f0f0e39b8352ad83c2d6a5ae45b88e9a","132871844917.578","No"
"0x5f07b1f7b3631991c0a301dbb5f06ddce3a61323","90.960165012","No"
"0x11e5e82bbdbf1847636023b7982c4e5f20aace2b","755646160.928738","No"
"0x711ed352b55fa2802ecdf497ae032d2e775e13bf","3305128726.35718","No"
"0x026ca8c9c2c458a9f8dc197d09b6d378fe3dad4f","5760000691.20008","No"
"0x7bf37234d1a0784bebb31f364caa7f21a6cb6bed","14448004348.8493","No"
"0x506086b9e02c6b762268e2929e0277a8d9692db1","166751.617911554","No"
"0xeb3257b17a100cd755a1c1bb51559bc877077fb5","22579685251.6179","No"
"0xe1e2e21ee91d21ef12b67dc65e1966c98fc3bd4f","7093.493826352","No"
"0x2dfecab45612a59f4561b3a12bed9a2cdb33b130","1920000076.8","No"
"0x7c743c4636d9b206691585b2ec427682e1ee0d61","2373089707.99197","No"
"0x38bb05c84bc2357526bb2d0bc4c45e0db43f9908","2352000115.24801","No"
"0x003af44994de26b5b1481a8be6692a2d6dbfc8f1","21088490567.0321","No"
"0xf93e6943afa4dc24a2621363e789ce8dc329c8be","4332488487.10754","No"
"0x843ff67cfab869f85d347056be001321d8a58411","12422601546.4712","No"
"0x278ea2d2155be3312450a1a194cc714bb147692c","361215206.786137","No"
"0x309d0a94fa81ddc5d49d02e53d8045dedd0e83e5","4943573678.52296","No"
"0x3c88df01f669c0ef866b0696b47da44e48268bfe","681601568.296864","No"
"0x47d265f64a99b92aae25adf95429eb52c31f94b7","1.000320026","No"
"0x41476e6d964713a3f14dd20a8bff227972f93118","1288026966.77373","No"
"0x0ff5cb7ebee20b24ef1b44d19559bb4d19b6f632","640381722.697244","No"
"0xb6f6a34d94d7e68f37901ad8a232c6e5f1c86d16","64284505565.7231","No"
"0xed41a3ce6d6f4dd6289cc66efe644e4386f1c76a","3949749028.58409","No"
"0x79e1b16f24b81116c596247312d22b832494f6e5","1025097392.73423","No"
"0x1697e7ffa6c0f7d4cea4ba17ae14c4df3fbd5488","5799.681778304","No"
"0x9b8eee17e1ae52c4f6cec0b0419a5726d2b2d3f4","4258658651.00449","No"
"0x88e8e5f8e058e8573a1b1181489dd9e8e90fa5e1","43881891239.4857","No"
"0x8cd886301b4dc950c7a6a1115dab8473277bdfc2","2400000120.00001","No"
"0x2a986a1611386c02b6041dd7bba2aa53dd4e1826","5878811021.9692","No"
"0xfae5915a9a0d9bb2f7b2c30889c87ba7772c4d4a","6716515934.93528","No"
"0xa6c4bfae6b9b1cdf7d6901858f8e1ea5317029af","22796190726.6996","No"
"0x5708bb4e3cd578c603988a799e2a7201919836a3","2153856261.99252","No"
"0x0848c8b1c4e9f1f0269d082f0be8ab8f25fed0fc","19054129310.2326","No"
"0xe3b8832145af5a124e9a74f16d3b027f1f05916f","576861688.742367","No"
"0x7fa0e9b0222d9f47c8247320aff8e011187c3e8f","3521237637.87669","No"
"0x6c3f1c69c0f99f4b321d3dd2d85304a334c5b504","4811041894.76191","No"
"0xc414acc1ae3d0f6efb2e5b941e5526f62dc056e6","3625075230.19281","No"
"0x6bbf4814ce5dd030cdf0fe91c5d35969d461c8af","2880000172.80001","No"
"0x8ecb5cfebcfb27796f442ff2f46a9c15e35f87c8","41214.964237211","No"
"0xf45760a645eeffd5699ebbbd8bb53bac4eec6b06","2981118102.86021","No"
"0x786555b495597850186a57e5779709809cd3db81","12059412407.4754","No"
"0x72ed28e34ea2bee2099cf0a10d1e00ffe8a8cf81","1850688071.35513","No"
"0x93dab9c9c1eb273c6ef747b7e0c2cc0ca6f607dd","713935360391.972","No"
"0xa5091a5478028a2104f84bfef6d81f1df60af188","48452791068.9228","No"
"0xa31b6afde05a0aa1ee79413490cbf23878f24109","1519009175.62636","No"
"0x53ccfa14a64c6020614eae0ec252b3b5a7592db7","5511573254.00372","No"
"0x4086b8ed5b6b420ed741847f5a40abb9fad28f66","793766392016.398","No"
"0xdac0be47dc3af3e762c8190f7b21a89fe4479a2c","1235233561.01841","No"
"0x0bc121696f7b9b67111694f98688d30e0ede3a06","1302566082.13605","No"
"0x4aaa75caf0bbf52f567a108d373196ff21a6b5df","6520617237.6703","No"
"0x03655efd23109a288e26c56898d8017b46205eac","4889230504.33306","No"
"0x1668230f7af115dbe442884b76ac436c32bf76c6","5122092978.97632","No"
"0xe151cc92ed2f6b69a503cee1466a43b2da7eec35","2672325268.62604","No"
"0xae54a4fdd7955c40cc811af9c24fe7ebf2709320","5341935462.74392","No"
"0x5022e4502a4566223a9301c6597eeda0c3a1b59e","960","No"
"0x1bbea62a08927c4b16493b5c20ab69b9dba295e0","960","No"
"0xb580c3e149e8ddeeab0a175330208f92fe05c134","960","No"
"0x9f2cc1f681b104ea8bcc74b3599251a4474bbb88","12474462994.2505","No"
"0x5dde415892293ae645b95bef65e8b3e1fc46624c","960","No"
"0xcc64ea842fcde4283cf239259f7462ef809c44fd","960","No"
"0x86b695aaa2600668cec754c7827357626b188054","960","No"
"0x3e76689864a2e533fe411f4a66f1c28fd8111954","28619264945.0636","No"
"0xd968f577e4b3acd6a68c733a83684ebf62d237f8","1673.182090022","No"
"0xeb5b1307a1a0a3feabc6c2e1ac8d0887ccc3e1bf","713451877.455049","No"
"0x95346ecba5d626c0196531f28e82875b540a6c19","2546858124.15226","No"
"0xcdfa57876b844068768774c6838d962a1ad39f94","170707633.052659","No"
"0x73648b8b539569a726461603fa2d075b52db03ef","1056000023.232","No"
"0x11d495c1680587461d0d16b6e185eaf2970a1a51","1.3E-08","No"
"0x34390c74509de03d47df70dd87fd2030023e82bf","5.101429522","No"
"0x35932b19b562208c3b82f13a8ae178d053dbe9f7","3244432809.77499","No"
"0x991d41803a3726726def35a596e326cd1d7685eb","17016477151.1288","No"
"0xcab9c907275958cb2ceaf8d8ad7e915b1d2f290c","2682494157800.51","No"
"0x6f43c46f8a1ad21fe4a8e20681fb5c020ada5155","1003781154.15643","No"
"0xbd28e5ed10d72a83a9d794e02dd53e9e1c182a5d","37581500682.6809","No"
"0x1c439f55018e2b5c8bfb672bfcf7e1ac80601847","950516178.822521","No"
"0x1d7e9f71ddfd1c088931c8913a343fc7cd89344c","17460913457.7317","No"
"0x2fcf629c332492bdfde94fd7190168d8801070c7","33599998088.7754","No"
"0x021651360c115a8a998d6b1128b03cc6ec616a5f","12045891022.9886","No"
"0x781204b10f3cd9783d67bd55b382faabf2ee1125","8813025901.59634","No"
"0xc995c79b6b94792dfd5dae41d2578e47a5e1ce53","37165033268.8702","No"
"0xd98d71b6cbb2915921f59485804dc34f367fc31b","844063356.441746","No"
"0xeb524ca48e4b9f5a9df97b69a1524f0e1a2c9389","9476243123.37245","No"
"0xdbe831064ae9b8646de09f270eef3f0076ce9def","453486612998.682","No"
"0x72be28b2a6b12e42000c04757162c3ecd4ff8fbd","261914.474182002","No"
"0x52ead215dc3d490611eae8df5d49b0f8ec1601fc","567862054.152638","No"
"0x37fc4af44a7cbdc7de85905a6e6327ac9a03e16e","20922026240.1072","No"
"0x5948134c3099311c2670ff1e4a3b1ab87c248004","30770770389.3869","No"
"0xad5b76461b81f59ca09235e1d904c4ddfd825453","52894944.0582891","No"
"0x942f8b4b7fc2f963dd471fe6e5b27d79a02c87d4","69482.58256224","No"
"0xd9eca57093a5f3cc8e11c9deec50436708ed52f6","12927420075.3316","No"
"0x0c623710ff6a5d0411dfcb993dc1ccea450c99a6","6020969951.34802","No"
"0x647888531f96e3332b873c7bae646774a9a122de","2443262110.39883","No"
"0x3409ef7ecc5bbf4006720901cf258bee7eb055e9","29397027926.4561","No"
"0x1efba60e3e49986e202eb1a9bdff2b3d34a5076f","3664444602.61453","No"
"0x343a3c7f789335c9ea60932d34be258f643678d9","1997010420.77743","No"
"0x22c84d622405de6a7d7420f7c94731dda54398ab","11880172731.7478","No"
"0x02f544f3019247cb94acb5c355d8c73c80b727ca","7686075865.2794","No"
"0x8950dbbbcd126dc01c061018eb1d953da85f6000","1407635057.48284","No"
"0xd9748cbcfd0c4ed1f74b6712afc2fe4a8a0b5de4","9022387233.71204","No"
"0x771600ace9551da3a9d9487e24d18ee3b9502159","11138501304.2739","No"
"0x5a7db3302253b6badad5060c351053c7b0e7c68c","12597577507.1706","No"
"0x8c698c21dedc5979307ffaed14b2d67ea06260f3","115713516515.157","No"
"0xa645211a8d512b756445ad93e8e0365f06ec3e48","960000019.2","No"
"0x7b987c0833c40fd03d61e25caf2d1a58df65cf3f","7867137480.45174","No"
"0x69c8250d979fcfaa660efb6cec8f4c30beb8e37a","11051251410.5407","No"
"0x8cbaf86c8434a58e4f1e30ea86722d00d3def6fa","0.830962254","No"
"0xff6e86f0ce27291f0c6c1ed15a51d5c393257d25","41558473065.25","No"
"0x6b414fff0487cfffdf86f3f276a09dfc3b760ce8","64.126466547","No"
"0x16fc8190bf298782d918c60e7731b632cf06a0de","28949.389164503","No"
"0xca2ba72dc1fb16641cf7d5e850ee87f96e09f944","1000000078.5685","No"
"0x19eba7ec8ddcccf1882f18b3246d51e8aa522920","3682872562.28537","No"
"0x918bd667003306934fc686c774e60850ae697595","7883476833.13971","No"
"0x6a0d60d89cf113b74947569b193952e44fcf9013","9781549157.18037","No"
"0x0c1a1e5a02e066ab077d670dbfb536200783fa24","79096256486.1953","No"
"0xccb1593019af92e895eb28350402441e916061c8","10744.51329579","No"
"0x3fb929367946fc178c918190ed78f392339f02d3","4268376265.28814","No"
"0x0720545068c6eff57192fe08b89b8a5d5215fd0f","96.917294477","No"
"0x6bd5d1b849a9074c9a50d03b6d49a1a043ee4aac","21795756422.5563","No"
"0x44ad8ce4ff545d640d5753a1f941f5c21f83a65d","3986009237.34113","No"
"0xd37b074c7872cce8d491dba4354530d5a1883bd6","205569867570.357","No"
"0x6099ce1604f89b6d4211517904e6e995234fa0b6","17732.7425389","No"
"0x32ddb044890fb24085479c8b136ec9b74e48c293","127093621.955803","No"
"0xfbab00b86ae8db236ef4123bd941b44b44c684d0","9162952851.64879","No"
"0x984de99cc79ae73a03abd98812c01449e8a8fbda","403035966217.934","No"
"0x5775ff1c224803be090125829119d20e6cc11ee6","7584736.71896143","No"
"0xdf87edd6da172d0fbaca149082e2dc08416c0ae6","5425758340.04884","No"
"0x4aa32ade4db85a3b9c2e639ebef1642e42daad4b","13201875647.0151","No"
"0x34e7b600657c03cde3601efddb82510250c85352","184145588565.823","No"
"0xab3c98a6e44f2631ec2c9f084b96dd434cdc81a6","34018000621.4294","No"
"0x386eefba5398595bc75132cc5de081b8aabf6c73","815797541.939891","No"
"0xd3dacc5d24486137e004c93e9ad309c3d3fd290f","19200007680.0031","No"
"0xf76f66c2881e3d6fb229a93d621a0f5706253bb2","59079162853.0191","No"
"0x8af36daca78c12ffcedb15f1912d99b9527c7a57","69772790505.6071","No"
"0x43abf489f9ffde7596ffd75c1674b78894bf9431","5943.384640136","No"
"0x8d1769256a891805c709052d31f86325d2ae501a","47.35123467","No"
"0xea535e129264be72e484104dfc5f9c40338c8f57","21264321840.553","No"
"0x5c65c130a3d73ce028105a46978fb21754d3f8f1","963840558.394202","No"
"0x07b88acbf030932488f8290e1fbec38bcdf372e1","201785112131.741","No"
"0x7acc8a45489f5d1dcb4a8cd1fdfe957d8b127464","26445200102.4021","No"
"0x8acbb08d2b1052dbdfbc2d2e516f70b38ea33ce5","12581212962.3043","No"
"0x57f16210aac1f0c5e1be1b184f78394ba34c8519","20750314636.644","No"
"0xdd9cc765c7168b307c518b459dc1b251c9e71631","124991575423.07","No"
"0xbafb334e6f8b927f661b015e556a1dd90b2b5b4c","291235248397.602","No"
"0x4a8a793be682d7faefe1cf65cedf17b0c3946b80","594166.829586714","No"
"0xfa2a094b64209a04788a450c934507c0b09c4c32","12311347799.2661","No"
"0x587e789d6bdc5917feac4385c712a8f3e48e19fa","20282041800.1144","No"
"0x4303fc7f2e653c2406531cffab8a55dfcb60c6c9","1072997236.50329","No"
"0xd8fe92c321d912c4b033c0e90b9d341416d799d9","17411193115.3932","No"
"0xbc9f0588a34066fc9985ba7d1675f3d68d15f3d9","355816738581.339","No"
"0x17c402065d6a901978b9aac51741d7ed19e831f0","11586626796.8727","No"
"0xb64772d817957d27ba382e4184a25cac9447a0f3","7402369868.24068","No"
"0xb77c054d522c2ff985a116b3c0b4d0fdf19cb72d","768001613.895283","No"
"0x87b932169e55edf5ba256fdeee8263e331b0a5c1","22762528883.1893","No"
"0xc8036870dd5726e4e233f71b61833c7ca5bdff53","2705477266.67987","No"
"0x95b3223337d4a4f30b02701f01fa738bacb6420a","4974674712.18351","No"
"0xc2201f4706ff8e5c909fc4eec96714276065fbff","59799989074.6022","No"
"0xce8d9e6af4cef5d61cc4430ddb598c5b08846cff","27658208845.8582","No"
"0x732545510dc6c7c9f6c54ec58aa78aa18c3718c7","3949666608.59731","No"
"0x63b250dbe72c6d33f9e082e5697d697214261902","54573.959506943","No"
"0xf8b08e40b7ad3470ea8d4f077f847f6980b69dd0","9016338841.91581","No"
"0x8d00c38acef32bee9a4f35a228914e02dd39b0b3","88135.533193515","No"
"0x3b0363239f8a0127758f12c4fe90d76bacbb9abf","6647703538.2251","No"
"0x055ef3a000fded98b4562ad305db7277828e8451","10488352036.1149","No"
"0x1e0bcc346168c960d33a5b2a8078d96ee345a72a","138118030379.447","No"
"0x124e42872a1d8077126d1a2f2b4b0c902f92f621","392555917.749617","No"
"0x1ebb30c3613d3578d684a5b4888b00c5ad0e3572","14375907607.5149","No"
"0xb86d09ddc07f32e222562bea7393f6a2315451ad","10867294551.2596","No"
"0x1daeea2a4a6bb7de67bba5276c7091bb8989f846","42963919026.0871","No"
"0xa949690a784fd8b95dfa3f7d3fd9dd4fc08de9cd","45826407412.6324","No"
